Date,Latitude,Longitude,city_confirmedCount,city_curedCount,city_deadCount,city_suspectedCount,cityEnglishName
02-28,36.2002968,117.08093160000001,35.0,25.6,2.0,0.0,Tai'an
02-28,37.8561856,112.5561744,20.0,18.0,0.0,0.0,Taiyuan
02-28,32.4614944,119.91344500000001,105.125,79.75,0.0,0.0,Taizhou
02-28,39.6295799,118.1739275,58.0,40.5,1.0,0.0,Tangshan
02-28,30.6635516,113.16161909999998,496.0,332.0,13.0,0.0,Tianmen
02-28,34.579753100000005,105.70629209999998,12.0,12.0,0.0,0.0,Tianshui
02-28,34.9034852,108.9461781,8.0,6.0,0.0,0.0,Tongchuan
02-28,41.7225544,125.91704550000001,6.0,2.3333333333333335,0.0,0.0,Tonghua
02-28,29.814166,106.02909,10.0,4.0,0.0,0.0,Tongliang District
02-28,43.6392011,122.2497308,7.0,2.0,0.0,0.0,Tongliao
02-28,30.9345628,117.8089039,29.0,27.0,0.0,0.0,Tongling
02-28,30.149935600000006,105.7943237,18.0,7.0,0.0,0.0,Tongnan District
02-28,39.8115124,116.72847046526287,19.0,1.0,0.0,0.0,Tongzhou District
02-28,42.9400252,89.18404770000002,3.0,1.0,0.0,0.0,Turpan
02-28,40.9902685,113.1315646,3.0,2.0,0.0,0.0,Ulanqab
02-28,43.419754,87.319461,23.0,15.6,0.0,0.0,Urumqi
02-28,18.837778,110.2875,13.0,12.0,0.0,0.0,Wanning
02-28,30.0917773,103.6170778,1.0,0.0,0.0,0.0,Wansheng District
02-28,36.7071591,119.15574410000002,44.0,25.2,0.0,0.0,Weifang
02-28,37.5120997,122.1152599,38.0,28.0,0.0,0.0,Weihai
02-28,34.5037437,109.45728479999998,15.0,9.0,0.0,0.0,Weinan
02-28,19.5452604,110.7932208,3.0,3.0,0.0,0.0,Wenchang
02-28,24.989786,121.570458,2.0,2.0,0.0,0.0,Wenshan
02-28,27.995868899999998,120.6915792,504.0,392.4,1.0,0.0,Wenzhou
02-28,39.6540161,106.7879045,2.0,2.0,0.0,0.0,Wuhai
02-28,30.595105100000005,114.2999353,48137.0,15826.0,2132.0,0.0,Wuhan
02-28,31.3536127,118.4277477,34.0,30.0,0.0,0.0,Wuhu
02-28,39.4118806,117.08487604983034,2.0,2.0,0.0,0.0,Wuqing District
02-28,31.5776264,120.2951311,55.0,47.333333333333336,0.0,0.0,Wuxi
02-28,23.478767,111.277099,5.0,5.0,0.0,0.0,Wuzhou
02-28,34.3468421,108.93658870000002,120.0,97.0,1.0,0.0,Xi'an
02-28,24.4758496,118.07468339999998,35.0,33.0,0.0,0.0,Xiamen
02-28,27.8339927,112.935675,36.0,33.0,0.0,0.0,Xiangtan
02-28,25.55954,118.696802,8.0,8.0,0.0,0.0,Xiangxi
02-28,32.0199223,112.1454107,1175.0,753.0,32.0,0.0,Xiangyang
02-28,29.8437545,114.3169418,836.0,644.0,11.0,0.0,Xianning
02-28,30.3635622,113.4170705,575.0,388.0,19.0,0.0,Xiantao
02-28,34.3075655,108.7234362,17.0,16.666666666666668,0.0,0.0,Xianyang
02-28,30.9203436,113.94965159999998,3517.0,1795.0,114.0,0.0,Xiaogan
02-28,39.91086720000001,116.3599221,53.0,0.0,0.0,0.0,Xicheng District
02-28,37.0658469,114.4921929,23.0,22.0,1.0,0.0,Xingtai
02-28,35.30211329999999,113.92020619999998,57.0,50.6,3.0,0.0,Xinxiang
02-28,32.127371999999994,114.06765959999998,274.0,231.0,2.0,0.0,Xinyang
02-28,27.8007391,114.9332852,130.0,118.0,0.0,0.0,Xinyu
02-28,38.4139173,112.730463,7.0,6.0,0.0,0.0,Xinzhou
02-28,39.00180855,117.15895722706259,4.0,4.0,0.0,0.0,Xiqing District
02-28,22.0107549,100.7960029,15.0,14.0,1.0,0.0,Xishuangbanna
02-28,28.450247,109.0027136,1.0,1.0,0.0,0.0,Xiushan Tujia and Miao Autonomous County
02-28,30.9412541,118.7540167,6.0,4.0,0.0,0.0,Xuancheng
02-28,34.0457133,113.82259079999999,39.0,35.4,0.0,0.0,Xuchang
02-28,31.163698,121.4279938,18.0,15.0,0.0,0.0,Xuhui District
02-28,34.2665541,117.1809741,79.0,71.0,0.0,0.0,Xuzhou
02-28,29.985930999999997,103.00879439999999,7.0,6.0,0.0,0.0,Ya'an
02-28,36.58539320000001,109.4828549,8.0,8.0,0.0,0.0,Yan'an
02-28,43.13315070000001,129.2795659,5.0,5.0,0.0,0.0,Yanbian
02-28,33.3939707,120.1349541,27.0,25.0,0.0,0.0,Yancheng
02-28,21.8526328,111.95934999999999,14.0,10.0,0.0,0.0,Yangjiang
02-28,34.271725,108.0800183,1.0,1.0,0.0,0.0,Yangling District in Xianyang
02-28,31.2620112,121.5214305,9.0,8.0,0.0,0.0,Yangpu District
02-28,37.85862,113.5730276,4.0,4.0,0.0,0.0,Yangquan
02-28,32.3926973,119.4365759,23.0,17.0,0.0,0.0,Yangzhou
02-28,36.6243585,120.4342057,1.0,0.0,0.0,0.0,Yanqing District
02-28,37.461928,121.44252550000002,47.0,28.8,0.0,0.0,Yantai
02-28,28.765792699999995,104.63531160000001,12.0,10.0,0.0,0.0,Yibin
02-28,30.7031196,111.27501809999998,931.0,429.0,31.0,0.0,Yichang
02-28,47.9433709,129.1847514,36.0,32.666666666666664,0.0,0.0,Yichun
02-28,42.9972513,0.594725,18.0,11.6,0.0,0.0,Yili
02-28,28.2428093,117.0278246,18.0,12.0,0.0,0.0,Yingtan
02-28,28.592965600000007,112.3211783,59.0,58.0,0.0,0.0,Yiyang
02-28,26.4517259,111.6031281,44.0,42.0,0.0,0.0,Yongzhou
02-28,29.3691365,113.09551299999998,156.0,113.0,1.0,0.0,Yueyang
02-28,38.285295700000006,109.72875829999998,6.2,4.6,0.0,0.0,Yulin
02-28,35.027637,111.002141,19.0,18.0,0.0,0.0,Yuncheng
02-28,28.5698848,102.6350839,14.0,12.0,1.0,0.0,Yuxi
02-28,34.8113006,117.3178278,24.0,22.0,0.0,0.0,Zaozhuang
02-28,29.1299011,110.4816207,5.0,5.0,0.0,0.0,Zhangjiajie
02-28,40.8228016,114.880567,41.0,33.0,0.0,0.0,Zhangjiakou
02-28,38.9365134,100.4556326,2.0,2.0,0.0,0.0,Zhangye
02-28,24.5081859,117.6496027,20.0,15.0,0.0,0.0,Zhangzhou
02-28,21.2745127,110.35412910000001,22.0,17.0,0.0,0.0,Zhanjiang
02-28,23.0515551,112.47284509999999,19.0,13.0,1.0,0.0,Zhaoqing
02-28,27.3376718,103.7144348,25.0,20.0,0.0,0.0,Zhaotong
02-28,34.759187700000005,113.65240760000002,157.0,129.2,0.0,0.0,Zhengzhou
02-28,32.2139599,119.458012,12.0,10.0,0.0,0.0,Zhenjiang
02-28,22.521380700000005,113.3656141,66.0,57.5,0.0,0.0,Zhongshan
02-28,33.6306299,114.6423617,76.0,56.0,1.0,0.0,Zhoukou
02-28,29.9873344,122.20303629999998,10.0,7.0,0.0,0.0,Zhoushan
02-28,22.230519600000004,113.5462439,98.0,62.333333333333336,1.0,0.0,Zhuhai
02-28,33.0115818,114.0164565,139.0,134.0,0.0,0.0,Zhumadian
02-28,27.8394983,113.1482168,80.0,57.5,0.0,0.0,Zhuzhou
02-28,36.8047833,118.0444472,30.0,20.4,1.0,0.0,Zibo
02-28,29.342000800000005,104.7761594,9.0,9.0,0.0,0.0,Zigong
02-28,30.1235983,104.64811439999998,4.0,2.0,0.0,0.0,Ziyang
02-27,41.16666710000001,80.2612431,1.0,1.0,0.0,0.0,Akesu
02-27,32.7165184,108.9912989,26.0,20.0,0.0,0.0,Ankang
02-27,30.5358685,117.10482140000002,83.0,76.5,0.0,0.0,Anqing
02-27,41.108124200000006,122.9899705,4.0,1.0,0.0,0.0,Anshan
02-27,26.2496958,105.9277805,4.0,4.0,0.0,0.0,Anshun
02-27,36.10235520000001,114.33633,53.0,43.5,0.0,0.0,Anyang
02-27,45.6156275,122.8360811,1.0,0.0,0.0,0.0,Baicheng
02-27,23.9051104,106.6153867,3.0,3.0,0.0,0.0,Baise
02-27,39.5898316,117.41230952752552,60.0,39.0,2.0,0.0,Baodi District
02-27,38.8579735,115.490696,32.0,32.0,0.0,0.0,Baoding
02-27,34.364581099999995,107.2332184,13.0,12.0,0.0,0.0,Baoji
02-27,31.4066338,121.4851577,9.0,8.0,0.0,0.0,Baoshan
02-27,31.4066338,121.4851577,21.0,13.0,0.0,0.0,Baoshan District
02-27,18.594444,109.648333,3.0,1.0,0.0,0.0,Baoting Li and Miao Autonomous County
02-27,40.6549157,109.8344586,11.0,5.0,0.0,0.0,Baotou
02-27,40.7411867,107.3826113,8.0,6.0,0.0,0.0,Bayannur
02-27,39.5912926,88.09897710871338,3.0,3.0,0.0,0.0,Bayingolin Mongol Autonomous Prefecture
02-27,31.8689322,106.7416618,24.0,11.0,0.0,0.0,Bazhong
02-27,39.24931055,117.19869893358988,6.0,3.0,0.0,0.0,Beichen District
02-27,21.4799081,109.1068061,44.0,29.0,1.0,0.0,Beihai
02-27,32.9176422,117.3825673,160.0,127.0,5.0,0.0,Bengbu
02-27,41.297577,123.7646562,3.0,3.0,0.0,0.0,Benxi
02-27,27.3053132,105.2778019,23.0,15.0,0.0,0.0,Bijie
02-27,39.00157720000001,117.7116387,3.0,3.0,0.0,0.0,Binhai New Area
02-27,45.7774951,127.6646783,15.0,12.0,0.0,0.0,Binzhou
02-27,33.8579594,115.772453,108.0,91.5,0.0,0.0,Bozhou
02-27,38.3042796,116.8511597,48.0,36.0,3.0,0.0,Cangzhou
02-27,43.8882168,125.3182578,45.0,35.0,0.0,0.0,Changchun
02-27,29.038201,111.6882053,82.0,68.33333333333333,0.0,0.0,Changde
02-27,44.347801200000006,86.6870066,4.0,3.0,0.0,0.0,Changji
02-27,19.219722,108.997778,7.0,3.0,0.0,0.0,Changjiang Li Autonomous County
02-27,31.2092762,121.3899859,13.0,13.0,0.0,0.0,Changning District
02-27,40.2141429,116.17226818841999,29.0,0.0,0.0,0.0,Changping District
02-27,28.197948299999997,112.97133000000001,242.0,164.0,2.0,0.0,Changsha
02-27,29.956916,107.135375,22.0,14.0,0.0,0.0,Changshou District
02-27,36.1829336,113.0985394,8.0,7.0,0.0,0.0,Changzhi
02-27,31.8129864,119.9692045,51.0,48.0,0.0,0.0,Changzhou
02-27,39.92044979999999,116.43691090000002,6.0,3.0,0.0,0.0,Chaoyang
02-27,39.92044979999999,116.43691090000002,70.0,0.0,0.0,0.0,Chaoyang District
02-27,23.6566146,116.62054819999999,5.0,4.0,0.0,0.0,Chaozhou
02-27,40.957718,117.9543248,7.0,7.0,0.0,0.0,Chengde
02-27,30.662420500000003,104.0633219,143.0,83.0,3.0,0.0,Chengdu
02-27,19.691111,109.986111,9.0,6.0,1.0,0.0,Chengmai County
02-27,25.7953089,113.02872940000002,39.0,33.666666666666664,0.0,0.0,Chenzhou
02-27,42.2799929,118.9426131,9.0,6.5,0.0,0.0,Chifeng
02-27,30.6671088,117.4859885,17.0,13.0,0.0,0.0,Chizhou
02-27,31.6313393,121.5337768,4.0,3.0,0.0,0.0,Chongming District
02-27,25.4320355,101.7047854,4.0,4.0,0.0,0.0,Chuxiong
02-27,32.2545901,118.3280486,13.0,9.0,0.0,0.0,Chuzhou
02-27,13.922542000000002,44.768269,13.0,12.0,0.0,0.0,Dali
02-27,38.9181714,121.6282945,19.0,12.0,0.0,0.0,Dalian
02-27,40.128668,124.3863404,7.0,6.0,0.0,0.0,Dandong
02-27,19.5173795,109.5697188,15.0,12.0,1.0,0.0,Danzhou
02-27,46.5969028,125.1014811,26.0,14.0,1.0,0.0,Daqing
02-27,40.0921758,113.2950953,12.0,8.0,0.0,0.0,Datong
02-27,39.63606985,116.46452139471874,39.0,2.0,0.0,0.0,Daxing District
02-27,52.34135130000001,124.56193839999999,2.0,2.0,0.0,0.0,Daxinganling
02-27,31.216035999999995,107.5027564,42.0,20.0,0.0,0.0,Dazhou
02-27,29.634816600000004,105.7461507,14.0,10.0,0.0,0.0,Dazu District
02-27,36.0823059,101.7136132,5.0,4.0,0.0,0.0,Dehong
02-27,31.124402799999995,104.39013,18.0,9.2,0.0,0.0,Deyang
02-27,37.4486676,116.305416,37.0,15.0,2.0,0.0,Dezhou
02-27,19.485833,110.305556,3.0,2.0,1.0,0.0,Ding'an County
02-27,39.9269012,116.4100395,13.0,1.0,0.0,0.0,Dongcheng District
02-27,19.097928600000003,108.64823529999998,3.0,2.0,0.0,0.0,Dongfang
02-27,23.0444712,113.7465512,97.0,42.0,1.0,0.0,Dongguan
02-27,39.12330225,117.36387376345192,4.0,4.0,0.0,0.0,Dongli District
02-27,30.198096499999995,109.6755462,251.0,164.0,4.0,0.0,Enshi Tujia and Miao Autonomous Prefecture
02-27,30.4079084,114.87842969999998,1389.0,612.75,42.0,0.0,Ezhou
02-27,21.6177532,108.3453556,19.0,8.0,0.0,0.0,Fangchenggang
02-27,39.7145318,115.86050079650428,16.0,3.0,0.0,0.0,Fangshan District
02-27,29.889273,107.822787,10.0,4.0,0.0,0.0,Fengdu County
02-27,39.8571176,116.2804172,42.0,3.0,0.0,0.0,Fengtai District
02-27,30.9204487,121.4693834,9.0,8.0,0.0,0.0,Fengxian District
02-27,23.0247687,113.11463350000001,84.0,39.333333333333336,0.0,0.0,Foshan
02-27,42.0151733,121.6452868,8.0,6.5,0.0,0.0,Fuxin
02-27,32.892676300000005,115.8090001,155.0,113.75,0.0,0.0,Fuyang
02-27,27.9957951,116.353245,72.0,64.5,0.75,0.0,Fuzhou
02-27,24.8347205,107.8696615,1.0,1.0,0.0,0.0,Ganjiang New District
02-27,25.8332103,114.9287362,76.0,61.0,1.0,0.0,Ganzhou
02-27,30.641893900000003,100.5623286,74.0,18.0,0.0,0.0,Garzê Tibetan Autonomous Prefecture
02-27,43.7703784,124.7656749,6.0,4.0,0.0,0.0,Gongzhuling
02-27,30.459305100000005,106.62866460000001,30.0,20.6,0.0,0.0,Guang'an
02-27,32.4329637,105.8563402,6.0,6.0,0.0,0.0,Guangyuan
02-27,23.1301964,113.2592945,346.0,227.33333333333334,1.0,0.0,Guangzhou
02-27,23.115194,109.5960462,8.0,5.0,0.0,0.0,Guigang
02-27,25.2777506,110.291804,32.0,24.0,0.0,0.0,Guilin
02-27,26.5814112,106.7052544,36.0,27.0,1.0,0.0,Guiyang
02-27,36.0163032,106.2408629,5.0,5.0,0.0,0.0,Guyuan
02-27,39.9580718,116.292405,62.0,0.0,0.0,0.0,Haidian District
02-27,20.0423626,110.3409936,39.0,29.0,0.0,0.0,Haikou
02-27,35.47625189999999,110.4508029,1.0,1.0,0.0,0.0,Hancheng
02-27,36.583333,114.483333,32.0,29.75,0.0,0.0,Handan
02-27,30.2489634,120.20523419999999,169.0,147.0,0.0,0.0,Hangzhou
02-27,33.069049,107.018889,26.0,17.0,0.0,0.0,Hanzhong
02-27,45.7656666,126.6160584,198.0,80.0,4.0,0.0,Harbin
02-27,39.1617409,117.21320426420912,12.0,10.0,0.0,0.0,Hebei District
02-27,35.74795770000001,114.2915957,19.0,15.0,0.0,0.0,Hebi
02-27,24.4981137,108.6296249,28.0,8.0,1.0,0.0,Hechi
02-27,35.0900603,118.3972545,15.0,11.0,1.0,0.0,Hedong District
02-27,31.75152435,117.33189367636768,174.0,135.0,1.0,0.0,Hefei
02-27,47.3355856,130.28367179999998,5.0,4.0,0.0,0.0,Hegang
02-27,48.00000470000001,127.999992,14.0,9.0,0.0,0.0,Heihe
02-27,37.7364305,115.6677229,8.0,8.0,0.0,0.0,Hengshui
02-27,26.9018019,112.605859,48.0,38.0,0.0,0.0,Hengyang
02-27,39.1180526,117.19409658057593,6.0,5.0,0.0,0.0,Heping District
02-27,39.08100425,117.21368664115822,4.0,4.0,0.0,0.0,Hexi District
02-27,23.746776999999998,114.6954482,4.0,4.0,0.0,0.0,Heyuan
02-27,35.2477266,115.4464761,18.0,17.0,0.0,0.0,Heze
02-27,24.415373,111.5435723,4.0,4.0,0.0,0.0,Hezhou
02-27,40.8337963,111.6730788,7.0,2.0,0.0,0.0,Hohhot
02-27,23.234737,102.301136,9.0,7.0,0.0,0.0,Honghe
02-27,31.266703000000003,121.501751,7.0,6.0,0.0,0.0,Hongkou District
02-27,39.16454495,117.14646733034284,2.0,2.0,0.0,0.0,Hongqiao District
02-27,33.9566098,116.7928916,27.0,22.0,0.0,0.0,Huaibei
02-27,27.554599,109.96415659999998,40.0,40.0,0.0,0.0,Huaihua
02-27,32.58668260000001,117.01300190000003,43.714285714285715,32.857142857142854,0.0,0.0,Huainan
02-27,40.64575865000001,116.624596525,7.0,0.0,0.0,0.0,Huairou District
02-27,30.4494243,114.8653378,2904.0,1951.0,110.0,0.0,Huanggang
02-27,31.2335925,121.479864,6.0,4.0,0.0,0.0,Huangpu District
02-27,30.134392100000003,118.1612689,9.0,6.0,0.0,0.0,Huangshan
02-27,30.2134399,115.06701350000002,1013.0,622.625,33.0,0.0,Huangshi
02-27,29.831086100000004,118.33584409999999,62.0,52.666666666666664,0.0,0.0,Huizhou
02-27,40.7515443,120.8404789,12.0,6.0,1.0,0.0,Huludao
02-27,49.2187995,119.7431228,7.0,4.0,0.0,0.0,Hulunbuir
02-27,30.8942995,120.0851114,10.0,7.4,0.0,0.0,Huzhou
02-27,27.1144788,114.9835744,22.0,13.0,0.0,0.0,Ji'an
02-27,31.3838958,121.2461723,9.0,6.0,0.0,0.0,Jiading District
02-27,46.8087794,130.3734556,15.0,15.0,0.0,0.0,Jiamusi
02-27,29.96673,121.46569605204351,28.0,16.0,0.0,0.0,Jiangbei District
02-27,22.5766294,113.079047,23.0,11.0,0.0,0.0,Jiangmen
02-27,35.2075729,113.2533977,32.0,28.5,1.0,0.0,Jiaozuo
02-27,30.7474425,120.7510971,45.0,32.0,0.0,0.0,Jiaxing
02-27,23.5430817,116.34971690000002,8.0,5.0,0.0,0.0,Jieyang
02-27,42.9995032,125.9816054,5.0,5.0,0.0,0.0,Jilin
02-27,36.6507007,117.1140042,47.0,25.0,0.0,0.0,Jinan
02-27,35.493783,112.8519862,10.0,7.0,0.0,0.0,Jincheng
02-27,31.2297756,121.44306,16.0,13.0,0.0,0.0,Jing'an District
02-27,29.2909294,117.204121,6.0,3.0,0.0,0.0,Jingdezhen
02-27,31.034858899999996,112.19733840000002,923.0,508.0,37.0,0.0,Jingmen
02-27,30.354383100000003,112.18809580000001,1579.0,868.25,45.0,0.0,Jingzhou
02-27,29.1080344,119.6486487,55.0,47.8,0.0,0.0,Jinhua
02-27,35.4125047,116.5849266,258.0,43.0,0.0,0.0,Jining
02-27,38.9618663,117.40800847868007,1.0,1.0,0.0,0.0,Jinnan District
02-27,30.744817,121.3372571,4.0,3.0,0.0,0.0,Jinshan District
02-27,37.68667960000001,112.7383414,37.0,25.0,0.0,0.0,Jinzhong
02-27,41.108528,121.1194219,12.0,11.0,0.0,0.0,Jinzhou
02-27,29.38446135,115.68049202188841,118.0,80.0,0.0,0.0,Jiujiang
02-27,29.436043,106.360341,21.0,12.0,1.0,0.0,Jiulongpo District
02-27,45.2928513,130.9619259,46.0,27.333333333333332,0.0,0.0,Jixi
02-27,35.0945453,112.5810521,5.0,3.0,0.0,0.0,Jiyuan
02-27,34.79611060000001,114.3472038,26.0,16.5,0.0,0.0,Kaifeng
02-27,25.0437977,102.714338,53.0,48.0,0.0,0.0,Kunming
02-27,23.749651,109.2195556,11.0,2.0,0.0,0.0,Laibin
02-27,39.5128345,116.6997446,30.0,30.0,0.0,0.0,Langfang
02-27,18.64878545,109.02906137301028,2.0,2.0,0.0,0.0,Ledong Li Autonomous County
02-27,29.5608755,103.76199219999998,3.0,3.0,0.0,0.0,Leshan
02-27,27.746288400000005,102.0966149,13.0,9.0,0.0,0.0,Liangshan Yi Autonomous Prefecture
02-27,34.609263299999995,119.1695305,48.0,33.0,0.0,0.0,Lianyungang
02-27,36.4441808,115.9642007,38.0,31.0,0.0,0.0,Liaocheng
02-27,41.273887,123.1693463,3.0,3.0,0.0,0.0,Liaoyang
02-27,42.8863846,125.1374905,7.0,2.0,0.0,0.0,Liaoyuan
02-27,26.874086600000005,100.2356332,7.0,7.0,0.0,0.0,Lijiang
02-27,23.88848,100.0879344,1.0,1.0,0.0,0.0,Lincang
02-27,36.0885338,111.512998,2.0,2.0,0.0,0.0,Linfen
02-27,19.801667,109.712778,6.0,6.0,0.0,0.0,Lingao County
02-27,18.568333,109.947222,4.0,4.0,0.0,0.0,Lingshui Li Autonomous County
02-27,38.554469,14.825471,49.0,45.0,0.0,0.0,Linyi
02-27,31.6506882,119.0262399,17.0,15.8,0.0,0.0,Lishui
02-27,26.5927706,104.8393163,10.0,8.0,1.0,0.0,Liupanshui
02-27,24.3210804,109.4065723,24.0,15.0,0.0,0.0,Liuzhou
02-27,25.0974393,117.01511620000001,6.0,6.0,0.0,0.0,Longyan
02-27,27.752933,111.676384,76.0,58.0,0.0,0.0,Loudi
02-27,31.7383487,116.5142252,69.0,48.0,0.0,0.0,Lu'an
02-27,33.5720554,114.0285163,35.0,26.0,0.0,0.0,Luohe
02-27,34.6556873,112.4209629,31.0,25.0,1.0,0.0,Luoyang
02-27,28.874514500000004,105.43941829999999,24.0,18.2,0.0,0.0,Luzhou
02-27,37.5200946,111.1444891,6.0,6.0,0.0,0.0,Lüliang
02-27,31.6866105,118.5048377,38.0,25.0,0.0,0.0,Ma'anshan
02-27,21.6656562,110.9196315,14.0,8.333333333333334,0.0,0.0,Maoming
02-27,42.5668595,125.7838796,1.0,1.0,0.0,0.0,Meihekou
02-27,30.0765357,103.8432023,8.0,6.0,0.0,0.0,Meishan
02-27,24.305355199999997,116.1177436,16.0,12.0,0.0,0.0,Meizhou
02-27,39.9938234,115.79514457510444,3.0,2.0,0.0,0.0,Mentougou District
02-27,31.458931999999997,104.750108,22.0,14.0,0.0,0.0,Mianyang
02-27,31.114766600000006,121.3769429,19.0,17.0,0.0,0.0,Minhang District
02-27,40.3751032,116.8371838,7.0,0.0,0.0,0.0,Miyun District
02-27,44.5498406,129.6259558,14.0,9.0,0.0,0.0,Mudanjiang
02-27,29.5399396,106.68353020000002,15.0,8.0,0.0,0.0,Nan'an District
02-27,28.6792695,115.8885987,229.0,193.0,0.0,0.0,Nanchang
02-27,30.839161600000004,106.10782020000002,39.0,23.0,0.0,0.0,Nanchong
02-27,32.060973600000004,118.79164579999998,93.0,58.0,0.0,0.0,Nanjing
02-27,39.10772605,117.14923148931238,6.0,2.0,0.0,0.0,Nankai District
02-27,22.8211654,108.3159756,55.0,43.0,0.0,0.0,Nanning
02-27,26.6417374,118.173639,20.0,12.666666666666666,0.0,0.0,Nanping
02-27,31.9827896,120.89045879999999,40.0,37.0,0.0,0.0,Nantong
02-27,33.0010496,112.5292693,156.0,133.5,3.0,0.0,Nanyang
02-27,29.5910776,105.06294940000001,22.0,16.2,0.0,0.0,Neijiang
02-27,32.41875,102.6366383,1.0,1.0,0.0,0.0,Ngawa Tibetan and Qiang Autonomous Prefecture
02-27,29.862219400000004,121.62038729999999,157.0,134.6,0.0,0.0,Ningbo
02-27,26.665569899999998,119.5224895,26.0,23.0,0.0,0.0,Ningde
02-27,38.159381,106.5819335,1.0,1.0,0.0,0.0,Ningdong County
02-27,39.60814570000001,109.7763659,11.0,9.0,0.0,0.0,Ordos
02-27,41.1169056,122.0655098,11.0,10.5,0.0,0.0,Panjin
02-27,26.586010199999997,101.7179276,16.0,16.0,0.0,0.0,Panzhihua
02-27,33.7374744,113.2981436,58.0,47.5,1.0,0.0,Pingdingshan
02-27,22.089615,106.85177620000002,33.0,20.0,0.0,0.0,Pingxiang
02-27,22.77326,100.9707544,4.0,4.0,0.0,0.0,Pu'er
02-27,26.1719,108.988,60.0,50.0,0.0,0.0,Pudong District
02-27,25.4342199,119.00746250000002,56.0,36.0,0.0,0.0,Putian
02-27,29.885886,122.47796430556356,11.0,9.0,0.0,0.0,Putuo District
02-27,35.7631348,115.0234071,17.0,10.5,0.0,0.0,Puyang
02-27,26.573796,108.59913600000002,10.0,10.0,0.0,0.0,Qiandongnan
02-27,29.536148,108.76735280000001,197.0,97.0,9.0,0.0,Qianjiang
02-27,26.0658691,107.1176105,17.0,15.0,0.0,0.0,Qiannan
02-27,25.38808,105.3874,4.0,4.0,0.0,0.0,Qianxinan
02-27,28.8962474,106.7298355,23.0,13.0,0.0,0.0,Qijiang District
02-27,36.0638034,120.3781372,60.0,42.5,1.0,0.0,Qingdao
02-27,31.1521636,121.1195519,6.0,5.0,0.0,0.0,Qingpu District
02-27,23.6832984,113.0505994,12.0,12.0,0.0,0.0,Qingyuan
02-27,39.9395724,119.5894129,10.0,8.25,1.0,0.0,Qinhuangdao
02-27,21.9647384,108.6209024,8.0,7.0,0.0,0.0,Qinzhou
02-27,19.2592373,110.4703445,6.0,4.0,1.0,0.0,Qionghai
02-27,19.032778,109.85111100000002,1.0,1.0,0.0,0.0,Qiongzhong Li and Miao Autonomous County
02-27,47.3523672,123.91646529999998,43.0,28.0,1.0,0.0,Qiqihar
02-27,45.7700345,131.0074987,17.0,12.0,0.0,0.0,Qitaihe
02-27,24.9038801,118.5851458,47.0,27.0,0.0,0.0,Quanzhou
02-27,25.4902717,103.79654,13.0,12.0,0.0,0.0,Qujing
02-27,28.973887,118.85409239999998,14.0,11.0,0.0,0.0,Quzhou
02-27,35.4150703,119.52145120000002,16.0,12.0,0.0,0.0,Rizhao
02-27,34.7678842,111.1908398,7.0,6.0,1.0,0.0,Sanmenxia
02-27,26.2367951,117.6038491,14.0,8.0,0.0,0.0,Sanming
02-27,18.2534658,109.5034392,54.0,43.0,1.0,0.0,Sanya
02-27,33.8678555,109.9353876,7.0,5.5,0.0,0.0,Shangluo
02-27,34.417097,115.6508622,91.0,81.0,3.0,0.0,Shangqiu
02-27,28.450122,117.9724453,123.0,101.0,0.0,0.0,Shangrao
02-27,23.356377,116.6775918,25.0,22.0,0.0,0.0,Shantou
02-27,22.7893675,115.3721503,5.0,4.0,0.0,0.0,Shanwei
02-27,24.8134099,113.59235640000001,10.0,7.0,0.0,0.0,Shaoguan
02-27,29.9992425,120.576854,42.0,31.0,0.0,0.0,Shaoxing
02-27,26.958944,111.28308699999998,102.0,90.66666666666667,1.0,0.0,Shaoyang
02-27,31.583390000000005,110.49719800000001,11.0,10.0,0.0,0.0,Shennongjia
02-27,41.8041094,123.4276363,28.0,25.0,0.0,0.0,Shenyang
02-27,22.555454,114.0543297,417.0,268.0,3.0,0.0,Shenzhen
02-27,38.04,114.47,29.0,23.5,0.0,0.0,Shijiazhuang
02-27,39.9046102,116.216797,14.0,1.0,0.0,0.0,Shijingshan District
02-27,32.6420675,110.7782466,671.0,372.0,3.0,0.0,Shiyan
02-27,38.98685310000001,106.3771974,1.0,1.0,0.0,0.0,Shizuishan
02-27,46.522721,132.645516,52.0,29.0,3.0,0.0,Shuangyashan
02-27,40.158330600000006,116.72011452233473,10.0,0.0,0.0,0.0,Shunyi District
02-27,39.3307915,112.4235469,8.0,6.0,0.0,0.0,Shuozhou
02-27,43.1669821,124.364739,15.0,11.0,1.0,0.0,Siping
02-27,31.02959325,121.21083753446176,14.0,11.0,0.0,0.0,Songjiang District
02-27,45.13350250000001,124.8165152,2.0,2.0,0.0,0.0,Songyuan
02-27,46.6520483,126.96074849999998,47.0,35.0,4.0,0.0,Suihua
02-27,33.8963659,117.94528400000002,17.0,14.6,0.0,0.0,Suining
02-27,31.692165499999994,113.37582299999998,1307.0,693.0,37.0,0.0,Suizhou
02-27,33.9564492,118.2945375,13.0,11.0,0.0,0.0,Suqian
02-27,31.3016935,120.5810725,60.714285714285715,42.42857142857143,0.0,0.0,Suzhou
02-27,36.2002968,117.0809316,35.0,23.0,2.0,0.0,Tai'an
